"","node","mean","median","sd","n","CI_upper","CI_lower"
"134","549",-0.137431758139406,-0.1369421,0.0180082608320172,18005,-0.137168712394538,-0.137694803884274
"135","550",-0.276085433407137,-0.2788729,0.114541964614808,18005,-0.274412324788719,-0.277758542025555
"136","551",-0.32314264934185,-0.3041215,0.0779299295098651,18005,-0.322004330847539,-0.32428096783616
"137","552",-0.323150923060261,-0.30263,0.0775477635358697,18005,-0.322018186844786,-0.324283659275736
"138","553",-0.322288000744238,-0.3128344,0.0755591741919624,18005,-0.321184311751594,-0.323391689736881
"139","554",-0.324133526792558,-0.3196492,0.0761632019022528,18005,-0.323021014798045,-0.32524603878707
"140","555",-0.343487236806443,-0.3409914,0.00801511224511747,18005,-0.343370160471843,-0.343604313141042
"141","556",-0.32626801038045,-0.3263855,0.0100415080774433,18005,-0.326121334585576,-0.326414686175324
"142","557",-0.318097146281588,-0.3189409,0.0130666792044582,18005,-0.317906281966797,-0.31828801059638
"143","558",-0.317198408386559,-0.3182029,0.0133633600141556,18005,-0.317003210470356,-0.317393606302763
"144","559",-0.317416245509581,-0.3186522,0.0133708735861824,18005,-0.317220937843015,-0.317611553176147
"145","560",-0.290276750702583,-0.2908853,0.0148453814577181,18005,-0.290059904974957,-0.290493596430209
"146","561",-0.304534024259928,-0.3037004,0.0117226057190514,18005,-0.30436279275779,-0.304705255762066
"147","562",-0.303929453535129,-0.3036883,0.0136452791124689,18005,-0.303730137641076,-0.304128769429182
"148","563",-0.304227049525132,-0.3033551,0.0117484079860718,18005,-0.304055441130599,-0.304398657919665
"149","564",-0.346185295784504,-0.3436861,0.0081135348118563,18005,-0.346066781796507,-0.346303809772502
"150","565",-0.365687570647042,-0.3654456,0.0134400343758956,18005,-0.365491252752359,-0.365883888541726
"151","566",-0.413192906320467,-0.4130787,0.00712012082207953,18005,-0.413088903079806,-0.413296909561127
"152","567",-0.34710348002777,-0.3453448,0.00825023859388306,18005,-0.346982969214621,-0.347223990840919
"153","568",-0.347446736911969,-0.3456632,0.00829162000814714,18005,-0.347325621642618,-0.34756785218132
"154","569",-0.287060966437101,-0.2863555,0.0485138606962007,18005,-0.286352326955348,-0.287769605918853
"155","570",-0.286478170013885,-0.2863143,0.048262713191629,18005,-0.285773199030886,-0.287183140996884
