"","regime","median_alpha","min_alpha","max_alpha","median_sigma2","min_sigma2","max_sigma2","median_theta","min_theta","max_theta","median_theta_se","min_theta_se","max_theta_se","median_half_life","min_half_life","max_half_life"
"1","benthopelagic",6.09339773518867,6.09337013778184,6.09340211916324,0.070139085677049,0.0690998193408459,0.0715970487704156,3.43884080078598,3.4347558180879,3.44440590398328,0.00563412514457305,0.00542312191939379,0.00581616891200814,0.113753805460146,0.113753723618544,0.11375432066109
"2","demersal",6.09339773518867,6.09337013778184,6.09340211916324,0.070139085677049,0.0690998193408459,0.0715970487704156,3.45355608210297,3.44633739800554,3.46088897674452,0.00737835221914567,0.00693431939456788,0.00780050560974888,0.113753805460146,0.113753723618544,0.11375432066109
"3","pelagic",6.09339773518867,6.09337013778184,6.09340211916324,0.070139085677049,0.0690998193408459,0.0715970487704156,3.54571156708631,3.53945505171687,3.55045896848131,0.0119841452085992,0.0116693644474361,0.0123707502594297,0.113753805460146,0.113753723618544,0.11375432066109
