"","species_name","genus","tribe","haplochromine","water_system","lm_ecology","mouthbrooder","depth","piscivore","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"221","Lepidiolamprologus attenuatus","Lepidiolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","piscivore",-4.09226808923137,4.24289988237828,0.626622269707517,0.30769240068485,0.0503693381613335,0.0566297919160719,-2.55031019301432e-11
"316","Neolamprologus pleuromaculatus","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-3.69518944830706,3.84170708765966,1.19075711530886,0.303185686121098,0.0442330970618791,0.0674703937750631,-2.55682476679329e-11
"213","Lamprologus lemairii","Lamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","demersal","piscivore",-1.42484900766936,4.48319221252347,2.04087806772759,0.600667945842313,0.0409747381084484,0.0578040546826074,-2.56019816870938e-11
"302","Neolamprologus leloupi","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-1.81373702369439,4.26352137952753,2.08733890635752,0.0422042016589371,0.0359429518812935,0.0581662320045565,-2.55620575997283e-11
"290","Neolamprologus caudopunctatus","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-1.49143452690782,3.44423940388442,0.680218952707876,0.137002226731417,0.0321125967077701,0.0580691455226203,-2.55749813600846e-11
"297","Neolamprologus fasciatus","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","piscivore",-2.20423195491718,5.27145764412959,2.64413134315183,0.371583687346172,0.0433824061359783,0.0414607400071846,-2.55477330573358e-11
"308","Neolamprologus multifasciatus","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-0.830917253780274,2.73249324673018,1.56296011818538,0.0610915844340979,0.0109027460121393,0.0686692989582687,-2.5625825245273e-11
"321","Neolamprologus similis","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-0.947408030839945,2.999791730195,1.70526232457044,0.206328081698179,0.0135536439924093,0.0696637483714794,-2.55787286561009e-11
"216","Lamprologus ornatipinnis","Lamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-1.59896463103529,6.39262226074662,3.49181462465532,0.028245947752621,0.0439364189046718,-0.0289357813690975,-2.53869700923064e-11
"336","Neolamprologus ventralis","Neolamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-1.65982528750075,4.46936537314859,2.16222639750731,0.291713035469898,0.0297571560509384,0.0573565492836866,-2.56038545547911e-11
"211","Lamprologus kungweensis","Lamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","demersal","non-piscivore",-1.05667120639177,5.52799866410515,3.8645674720675,-0.0966722023789184,0.0267743364593783,-0.0226732355049588,-2.53995627526867e-11
"212","Lamprologus laparogramma","Lamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","demersal","non-piscivore",-1.00625282832465,6.17657646944168,4.25819800635952,-0.0620799318711894,0.0253150543381448,-0.0606697621491329,-2.52593950338757e-11
"217","Lamprologus signatus","Lamprologus","Lamprologini","Other","Lake Tanganyika","not_applicable","substrate_brooder","bathydemersal","non-piscivore",-1.32018067008197,5.93057783303629,3.76161790975606,-0.022558420360641,0.0299671903147746,-0.0270835243973843,-2.53640863785197e-11
"25","Bathybates graueri","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-3.33074528671842,4.22710398656214,1.23012951353297,0.748312382602847,0.0417019504186268,0.0681319705289499,-2.55760488844535e-11
"28","Bathybates minor","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-3.12198729281434,5.86684941186388,1.02669386156649,0.855568915294578,0.0638788764532108,0.0518590190018581,-2.5555955257227e-11
"23","Bathybates fasciatus","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-6.53332885873918,5.71175370764889,0.310974896836787,0.864539651666592,0.0867014144638021,0.0548171712128097,-2.54337351251805e-11
"26","Bathybates hornii","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-4.05809119119241,4.67634418175612,1.5468910860995,0.469527407253675,0.0533403500491499,0.0697482116252943,-2.55681870271195e-11
"27","Bathybates leo","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-4.36435792195739,5.09171251684447,1.31533432144934,0.673805772086347,0.0579271146724274,0.0642037119980502,-2.55264251880421e-11
"29","Bathybates vittatus","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-4.79349031934467,4.5896036117704,1.50708069680288,0.670056516448962,0.0537571743163145,0.0694684362617469,-2.55114329842865e-11
"24","Bathybates ferox","Bathybates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-3.96557279945215,4.77562377793726,1.49814283497419,0.601008171316097,0.0561840760054257,0.0692348511785558,-2.55843138421768e-11
"183","Hemibates koningsi","Hemibates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-2.36592585905629,5.19414710204711,0.0969715061243858,0.892732631844035,0.0639804529957323,0.0575933382670185,-2.55681110566064e-11
"184","Hemibates stenosoma","Hemibates","Bathybatini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-2.76671913347204,4.43426408400502,-0.261410348055796,0.805628883161264,0.0606844119054532,0.0504917730945246,-2.55576927892121e-11
"36","Boulengerochromis microlepis","Boulengerochromis","Boulengerochromini","Other","Lake Tanganyika","not_applicable","substrate_brooder","pelagic","piscivore",-3.36529194567402,2.83317795038825,-0.235949623977718,0.425116921409274,0.051701639783961,0.030843516020401,-2.5447382824206e-11
"530","Trematocara macrostoma","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.49723721686225,4.7666196217654,3.47709194521839,-0.0589025264510121,0.0225032813128518,0.0282788414292987,-2.55125001909379e-11
"532","Trematocara nigrifrons","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.610008012983812,2.9179391672075,2.74109711868547,-0.12811221496002,-0.00288484755741611,0.0684355644795086,-2.56047202363113e-11
"536","Trematocara zebra","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-0.244180685984692,4.85758934284905,3.88755745863961,0.0137695577283049,0.00462190665983416,-0.0069840500256184,-2.54355245451521e-11
"529","Trematocara caparti","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.109664791625684,3.64325219026663,3.8838425780788,-0.411908088747186,-0.00664956103698088,0.0300311136760473,-2.55370991962795e-11
"534","Trematocara stigmaticum","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.344307069623059,2.95609031864121,2.52280093817202,-0.0378559643875019,-0.00807898760326923,0.0677426929955974,-2.56605509279153e-11
"531","Trematocara marginatum","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.50003048317146,3.03496437146672,2.68242875217702,0.0285072830708811,-0.00295186066041877,0.0670558103975839,-2.56319131452949e-11
"535","Trematocara unimaculatum","Trematocara","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.240021774756926,4.55901309660996,3.38541239887143,0.262994346021145,0.00923435026575352,0.0125841700819573,-2.54580704036445e-11
"123","Gobiocichla ethelwynnae","Gobiocichla","Gobiocichlini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-7.24251074616575,0.172267889701317,-0.266381395532325,-0.803102493724341,-0.0276966369172884,-0.14356364792675,-2.49649372202823e-11
"124","Gobiocichla wonderi","Gobiocichla","Gobiocichlini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-6.3764520762141,1.86447480536922,0.155587410858825,-0.063608512255247,0.0293567987847409,-0.0271264258072334,-2.5251929650185e-11
"496","Steatocranus irvinei","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-3.57931115289473,-0.387785994567836,-1.60408044953917,-0.163108020872771,0.0127514227252632,-0.143237961579625,-2.50515496329766e-11
"119","Etia nguti","Etia","Etiini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",0.963126895930002,-2.21933067060109,-0.721699666549587,-0.0706524048619658,-0.0249229160455145,-0.0649256965560411,-2.53256889394972e-11
"53","Chilochromis duponti","Chilochromis","Tilapiini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-1.11381050998177,-0.18733005681109,-1.15567774530458,0.18244563104317,0.0157953006634199,-0.059086131507669,-2.53231265929876e-11
"525","Tilapia guinasana","Tilapia","Tilapiini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",1.55793230547032,-0.764305523055435,0.207237654956028,-0.313593673472816,0.228706595156868,0.0119964051623927,-2.55446043955519e-11
"528","Tilapia sparrmanii","Tilapia","Tilapiini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",0.735107677199425,-0.496517985644604,-0.447647128982952,-0.276650889486084,0.000793591411795671,-0.0104755743814637,-2.54572692244651e-11
"498","Steatocranus rouxi","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-2.72700571322136,1.30282517044971,0.614346086349061,-0.40979149827013,0.00860546910524482,0.0283099655418367,-2.55273054062491e-11
"494","Steatocranus gibbiceps","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-2.06314273781678,1.00495743198836,0.55727232662111,-0.1897944632714,0.00146557992564763,0.0287304603054236,-2.5500392175369e-11
"495","Steatocranus glaber","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-2.3831272938421,0.350659005787672,0.0241350278971231,-0.329406955689751,0.000176785917789613,-0.00830628195805766,-2.53948375405898e-11
"497","Steatocranus mpozoensis","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-2.70767328908402,1.13975241168843,0.119485133004595,-0.417191996347849,0.0147326277980002,0.00935614764638951,-2.54221447441454e-11
"499","Steatocranus tinanti","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-3.84842594237259,1.76634432127895,1.25141249869412,-0.34282274887684,0.0126249157439773,0.0469555973697192,-2.556601543701e-11
"493","Steatocranus casuarius","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.9517103627809,-0.0885193318555572,-0.690944236441623,-0.162514951620286,0.0100749890415157,-0.0468300169658538,-2.53146042166502e-11
"500","Steatocranus ubanguiensis","Steatocranus","Steatocranini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.31433793306314,0.296699903921898,0.142418850861111,-0.768677536756734,-0.0198976465478789,0.0127337804722953,-2.55082362247645e-11
"390","Pelmatolapia mariae","Pelmatolapia","Pelmatolapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",0.0466115045685996,-0.796210917528315,-1.23204693659527,0.410871313367659,-0.0194565741747128,-0.0577911270235886,-2.5282218152703e-11
"362","Oreochromis tanganicae","Oreochromis","Oreochromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.08655531118001,0.612973703776396,-2.16960732836746,0.538060392652279,0.0430526063703227,-0.0694179848531592,-2.5285984298902e-11
"3","Alcolapia grahami","Alcolapia","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.657674076075349,0.127645160711344,1.19273630334237,-0.0759560443043438,-0.00992099775516685,0.0473450569806949,-2.55771143764965e-11
"2","Alcolapia alcalica","Alcolapia","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.199975675666537,0.81671710643733,1.01663353536864,-0.240258081787021,0.0140739426723135,0.0537682853968047,-2.56457613143254e-11
"192","Iranocichla hormuzensis","Iranocichla","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.1994144941586,-1.12762527678174,-1.06015296098562,0.283643636154343,0.00955126814163791,-0.0825068056218816,-2.52077809761836e-11
"357","Oreochromis mortimeri","Oreochromis","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.29317734809646,-0.49918409034349,-1.34748669863291,0.390565769288118,0.0193360141254964,-0.0777156734604968,-2.52491378023325e-11
"360","Oreochromis shiranus","Oreochromis","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.955536094138435,0.893366428897974,-0.642904093600328,0.102058959414233,0.0329061643795985,0.0011990923998039,-2.53995425026011e-11
"356","Oreochromis malagarasi","Oreochromis","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.306507804578148,-0.855705917874458,-1.86772614180767,0.385917704499522,0.0295066496211789,-0.0967230744239877,-2.51901491773689e-11
"355","Oreochromis macrochir","Oreochromis","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.849603467518548,1.54323108936104,-1.3925794765259,0.311134592268668,0.0529333646215212,-0.00155299148623061,-2.54577897260038e-11
"354","Oreochromis leucostictus","Oreochromis","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",0.0722982404379119,-0.644895994716398,-0.97286112015818,-0.235472207378744,-0.00468775559906186,-0.033357443617631,-2.53915431933081e-11
"359","Oreochromis niloticus","Oreochromis","Oreochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.594570894035713,0.0532700326744042,-1.78563265213061,0.426811145699858,0.0327110585429299,-0.0624995689283843,-2.53027809754844e-11
"475","Sarotherodon galilaeus","Sarotherodon","Oreochromini","Other","Riverine","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-0.0361112429393878,-0.722269349039896,-2.27352234604126,0.332800370911958,0.03332584653022,-0.106206039595734,-2.52317852993763e-11
"457","Pungu maclareni","Pungu","Oreochromini","Other","Riverine","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-0.717958487944318,-0.936783418469575,-1.53249187731622,0.217937197221129,-0.0144749283050228,-0.0866395131611184,-2.52113306784152e-11
"476","Sarotherodon linnellii","Sarotherodon","Oreochromini","Other","Riverine","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-0.271258884177173,0.877752286747753,0.127912102066825,0.37380302640082,0.0198559644004625,0.0347568519071822,-2.55417853862061e-11
"477","Sarotherodon melanotheron","Sarotherodon","Oreochromini","Other","Riverine","not_applicable","paternal_mouthbrooder","demersal","non-piscivore",0.173571675535096,-2.08058039941846,-0.980741964866795,0.0300228344386237,0.0243389114376018,-0.0874298788270284,-2.52303489728411e-11
"555","Tylochromis labrodon","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.145042386989556,0.471178277732035,-0.607086948010789,0.312442836871764,0.0339732519148623,0.0103362701033221,-2.55005678181704e-11
"561","Tylochromis sudanensis","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.432238456624902,0.432792496057673,-0.429077415960938,0.0284338506866859,0.00855522244584792,0.0112967048954771,-2.55038542903326e-11
"559","Tylochromis praecox","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.469891928133462,1.27669040937563,-0.351355991795603,0.666264551751463,0.0233753998053421,0.0314124867362939,-2.54870083250849e-11
"560","Tylochromis robertsi","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.202846571677526,1.61210265915511,0.747633723944639,0.351384969313014,0.0384668153380374,0.0544846751192144,-2.56086362274728e-11
"556","Tylochromis lateralis","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.214956900964465,0.78715098838792,-0.327145487138496,0.32611526339903,0.0301726358846092,0.0225777470526684,-2.54978123463455e-11
"562","Tylochromis variabilis","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.224822979608151,0.862283415784309,0.016209778425878,0.329835516907703,0.0288164717288053,0.0314545626296133,-2.54867697883322e-11
"553","Tylochromis bangwelensis","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",0.349975531262542,1.80526835559788,0.439684041508264,0.365384006190079,0.0395944431855317,0.0607801980281936,-2.56540963769542e-11
"558","Tylochromis polylepis","Tylochromis","Tylochromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-1.17027163065398,2.59197996248583,0.627652578385717,0.520519854111185,0.0426228215291845,0.060831908914477,-2.56448393347809e-11
"557","Tylochromis leonensis","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.19110659840326,0.180841707321554,0.42177847322291,0.103914795947962,-0.00984115776916827,0.023895518702899,-2.54968467538467e-11
"554","Tylochromis jentinki","Tylochromis","Tylochromini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.928146074006937,1.46084534694168,-1.24489933041713,0.542995860143007,0.0603424040483288,0.00124491407142168,-2.54561295355482e-11
"189","Heterochromis multidens","Heterochromis","Heterochromini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",0.807809089585278,-0.697816364845494,-0.0945146824031539,0.255524180102921,-0.0281004425064407,0.0133804815354368,-2.55367462002191e-11
